year,id,undergrad_men,undergrad_women,undergrad,graduate_men,graduate_women,graduate,total_men,total_women,total,cat,school
1986,enghum,0,0,0,1,0,1,1,1,2,hum,school_hs
1986,engfrenlit,0,2,2,0,0,0,0,2,2,hum,school_hs
1986,engitalit,0,1,1,0,0,0,0,1,1,hum,school_hs
1986,enggerlit,1,0,1,0,0,0,1,0,1,hum,school_hs
1986,engspnlit,2,1,3,0,0,0,2,1,3,hum,school_hs
1986,foodres,0,0,0,21,18,39,26,19,45,physci,school_hs
1986,french,2,7,9,7,13,20,11,25,36,hum,school_hs
1986,italian,2,4,6,0,1,1,2,5,7,hum,school_hs
1986,frenchhum,0,0,0,1,0,1,2,0,2,hum,school_hs
1986,frenchitalit,0,1,1,0,0,0,0,1,1,hum,school_hs
1986,german,6,9,15,10,11,21,18,20,38,hum,school_hs
1986,germanhum,0,0,0,1,1,2,2,1,3,hum,school_hs
1986,history,101,58,159,37,19,56,151,86,237,hum,school_hs
1986,histhum,0,0,0,1,0,1,4,0,4,hum,school_hs
1986,humbio,59,118,177,0,0,0,59,118,177,inter,school_hs
1986,humsp,3,9,12,2,0,2,5,9,14,hum,school_hs
1986,idm,6,3,9,0,0,0,6,3,9,inter,school_hs
1986,ips,0,0,0,9,12,21,9,12,21,inter,school_hs
1986,ir,47,75,122,0,0,0,47,75,122,socsci,school_hs
1986,latinam,0,1,1,6,4,10,6,5,11,hum,school_hs
1986,linguist,5,13,18,19,15,34,29,35,64,socsci,school_hs
1986,mcs,43,26,69,0,0,0,43,26,69,math,school_hs
1986,math,21,7,28,43,14,57,66,22,88,math,school_hs
1986,mtl,0,0,0,8,9,17,9,12,21,hum,school_hs
1986,mtlhum,0,0,0,0,1,1,0,1,1,hum,school_hs
1986,music,19,18,37,23,14,37,49,41,90,hum,school_hs
1986,phil,23,8,31,21,8,29,48,19,67,hum,school_hs
1986,philrelig,2,2,4,0,0,0,2,2,4,hum,school_hs
1986,physics,40,9,49,99,19,118,163,30,193,physci,school_hs
1986,polisci,108,76,184,38,17,55,153,98,251,socsci,school_hs
1986,psych,66,91,157,21,31,52,88,127,215,socsci,school_hs
1986,publpol,7,9,16,0,0,0,7,9,16,socsci,school_hs
1986,religst,1,2,3,6,3,9,10,8,18,hum,school_hs
1986,relighum,0,0,0,1,0,1,1,0,1,hum,school_hs
1986,rees,0,0,0,1,0,1,1,0,1,hum,school_hs
1986,slavic,0,4,4,2,7,9,3,12,15,hum,school_hs
1986,slavichum,0,0,0,0,1,1,0,1,1,hum,school_hs
1986,soc,31,46,77,17,21,38,55,77,132,socsci,school_hs
1986,spanport,3,8,11,4,11,15,8,22,30,hum,school_hs
1986,stats,0,0,0,36,10,46,40,10,50,math,school_hs
1986,symsys,8,2,10,0,0,0,8,2,10,inter,school_hs
1986,urbanst,9,4,13,0,0,0,9,4,13,socsci,school_hs
1986,sts,8,8,16,0,0,0,8,8,16,inter,school_hs
1986,school_law,0,0,0,278,227,505,281,230,511,dept,dept
1986,law,0,0,0,269,223,492,272,226,498,prof,school_law
1986,lawbiz,0,0,0,9,4,13,9,4,13,prof,school_law
1986,school_med,6,6,12,340,170,510,366,189,555,dept,dept
1986,bioc,0,0,0,11,4,15,18,5,23,prof,school_med
1986,cellbio,0,0,0,5,1,6,5,2,7,prof,school_med
1986,gene,0,0,0,6,5,11,10,7,17,prof,school_med
1986,medmicrobio,6,6,12,9,11,20,18,19,37,prof,school_med
1986,pharma,0,0,0,3,5,8,8,7,15,prof,school_med
1986,physio,0,0,0,6,3,9,6,7,13,prof,school_med
1986,med,0,0,0,291,137,428,291,137,428,prof,school_med
1986,hearspeech,0,0,0,2,0,2,3,1,4,prof,school_med
1986,biomedin,0,0,0,7,4,11,7,4,11,prof,school_med
1986,biophys,0,0,0,4,0,4,5,1,6,physci,school_hs
1986,cbio,0,0,0,6,9,15,8,11,19,prof,school_med
1986,gradspec,0,0,0,4,0,4,8,0,8,inter,misc
1986,nepr,0,0,0,11,12,23,14,13,27,prof,school_med
1985,undeclared,1871,1554,3425,0,0,0,1871,1554,3425,aggr,misc
1985,total,3698,2826,6524,4151,1648,5799,8365,4714,13079,aggr,total
1985,school_biz,0,0,0,535,192,727,538,196,734,dept,dept
1985,school_es,38,24,62,153,35,188,216,74,290,dept,dept
1985,appes,11,12,23,31,7,38,50,26,76,engr,school_es
1985,geo,8,5,13,24,15,39,45,27,72,physci,school_es
1985,geophys,4,0,4,53,8,61,57,9,66,physci,school_es
1985,petrolengr,15,7,22,45,5,50,64,12,76,engr,school_es
1985,school_educ,0,0,0,113,207,320,146,260,406,dept,dept
1985,school_engr,508,157,665,1850,294,2144,2576,472,3048,dept,dept
1985,aa,0,0,0,173,14,187,185,16,201,engr,school_engr
1985,appmech,0,0,0,1,0,1,1,0,1,physci,school_hs
1985,chemeng,21,4,25,46,12,58,72,16,88,engr,school_engr
1985,ce,38,17,55,146,27,173,207,47,254,engr,school_engr
1985,cs,0,0,0,235,63,298,257,68,325,engr,school_engr
1985,ee,183,34,217,585,51,636,838,87,925,engr,school_engr
1985,engr,0,0,0,7,3,10,9,3,12,engr,school_engr
1985,engr_es,0,0,0,67,9,76,95,12,107,engr,school_engr
1985,genengr,27,8,35,0,0,0,27,8,35,engr,school_engr
1985,ie,110,59,169,69,19,88,181,79,260,engr,school_engr
1985,matsci,0,3,3,101,32,133,115,38,153,engr,school_engr
1985,me,129,32,161,338,34,372,502,68,570,engr,school_engr
1985,opsres,0,0,0,82,30,112,87,30,117,math,school_engr
1985,school_hs,1270,1085,2355,854,504,1358,2316,1721,4037,dept,dept
1985,aaas,1,1,2,0,0,0,1,1,2,hum,school_hs
1985,amstud,9,8,17,0,0,0,9,8,17,hum,school_hs
1985,anthro,13,20,33,15,17,32,32,44,76,socsci,school_hs
1985,appphys,0,0,0,110,13,123,123,14,137,physci,school_hs
1985,art,16,31,47,8,12,20,29,47,76,hum,school_hs
1985,chinese,1,1,2,3,6,9,7,9,16,hum,school_hs
1985,japanese,1,1,2,1,7,8,3,8,11,hum,school_hs
1985,bio,142,104,246,50,38,88,207,153,360,physci,school_hs
1985,chem,20,13,33,116,35,151,144,53,197,physci,school_hs
1985,classics,7,4,11,5,12,17,12,19,31,hum,school_hs
1985,comm,23,43,66,24,36,60,54,88,142,hum,school_hs
1985,complit,0,0,0,6,8,14,6,10,16,hum,school_hs
1985,drama,7,4,11,8,6,14,16,10,26,hum,school_hs
1985,dramahum,0,0,0,1,0,1,2,0,2,hum,school_hs
1985,eastasn,2,1,3,4,7,11,6,8,14,hum,school_hs
1985,econ,338,132,470,76,28,104,433,160,593,socsci,school_hs
1985,english,85,106,191,27,47,74,126,168,294,hum,school_hs
1985,enghum,0,0,0,1,1,2,1,1,2,hum,school_hs
1985,engfrenlit,1,1,2,0,0,0,1,1,2,hum,school_hs
1985,engitalit,0,1,1,0,0,0,0,1,1,hum,school_hs
1985,enggerlit,2,3,5,0,0,0,2,3,5,hum,school_hs
1985,engspnlit,0,2,2,0,0,0,0,2,2,hum,school_hs
1985,foodres,0,0,0,26,14,40,29,15,44,physci,school_hs
1985,french,2,9,11,7,10,17,9,21,30,hum,school_hs
1985,italian,1,4,5,0,0,0,1,4,5,hum,school_hs
1985,frenchitalit,0,1,1,0,0,0,0,1,1,hum,school_hs
1985,frenchhum,0,0,0,0,0,0,1,0,1,hum,school_hs
1985,german,8,4,12,8,9,17,17,14,31,hum,school_hs
1985,germanhum,0,0,0,2,0,2,2,0,2,hum,school_hs
1985,history,96,62,158,33,16,49,141,90,231,hum,school_hs
1985,histhum,0,0,0,1,0,1,4,0,4,hum,school_hs
1985,humbio,86,155,241,0,0,0,86,155,241,inter,school_hs
1985,humsp,4,9,13,4,1,5,8,10,18,hum,school_hs
1985,idm,11,6,17,0,0,0,11,6,17,inter,school_hs
1985,ips,0,0,0,10,12,22,10,12,22,inter,school_hs
1985,ir,34,72,106,0,0,0,34,72,106,socsci,school_hs
1985,latinam,0,1,1,1,6,7,1,8,9,hum,school_hs
1985,linguist,13,14,27,16,17,33,34,36,70,socsci,school_hs
1985,mcs,64,43,107,0,0,0,64,43,107,math,school_hs
1985,math,15,11,26,46,9,55,62,21,83,math,school_hs
1985,mtl,0,0,0,6,7,13,7,13,20,hum,school_hs
1985,mtlhum,0,0,0,0,1,1,0,1,1,hum,school_hs
1985,music,15,13,28,23,12,35,42,32,74,hum,school_hs
1985,phil,33,13,46,16,8,24,60,24,84,hum,school_hs
1985,philrelig,3,1,4,0,0,0,3,1,4,hum,school_hs
1985,physics,46,8,54,93,18,111,161,29,190,physci,school_hs
1985,polisci,86,64,150,27,13,40,123,83,206,socsci,school_hs
1985,psych,48,66,114,20,32,52,70,101,171,socsci,school_hs
1985,publpol,16,12,28,0,0,0,16,12,28,socsci,school_hs
1985,religst,0,1,1,5,4,9,10,8,18,hum,school_hs
1985,relighum,0,0,0,1,0,1,1,0,1,hum,school_hs
1985,rees,0,0,0,2,1,3,2,1,3,hum,school_hs
1985,slavic,3,3,6,1,7,8,5,10,15,hum,school_hs
1985,slavichum,0,0,0,0,1,1,0,1,1,hum,school_hs
1985,soc,16,32,48,15,18,33,41,63,104,socsci,school_hs
1985,spanport,0,5,5,2,9,11,4,19,23,hum,school_hs
1985,stats,0,0,0,34,6,40,41,7,48,math,school_hs
1985,urbanst,2,0,2,0,0,0,2,0,2,socsci,school_hs
1985,school_law,0,0,0,305,223,528,306,224,530,dept,dept
1985,law,0,0,0,294,218,512,295,219,514,prof,school_law
1985,lawbiz,0,0,0,11,5,16,11,5,16,prof,school_law
1985,school_med,10,6,16,317,177,494,357,191,548,dept,dept
1985,bioc,0,0,0,12,3,15,24,4,28,prof,school_med
1985,cellbio,0,0,0,5,1,6,5,1,6,prof,school_med
1985,gene,0,0,0,6,4,10,12,6,18,prof,school_med
1985,medmicrobio,10,6,16,6,12,18,20,19,39,prof,school_med
1985,pharma,0,0,0,3,4,7,7,5,12,prof,school_med
1985,physio,0,0,0,4,8,12,5,10,15,prof,school_med
1985,med,0,0,0,272,139,411,274,139,413,prof,school_med
1985,hrp,0,0,0,1,0,1,1,0,1,prof,school_med
1985,hearspeech,0,0,0,3,2,5,4,2,6,prof,school_med
1985,biomedin,0,0,0,5,4,9,5,5,10,prof,school_med
1985,biophys,0,0,0,4,0,4,6,1,7,physci,school_hs
1985,cbio,0,0,0,5,3,8,7,7,14,prof,school_med
1985,gradspec,0,0,0,4,1,5,10,2,12,inter,misc
1985,nepr,0,0,0,11,12,23,15,12,27,prof,school_med
1985,sts,1,0,1,0,0,0,1,0,1,inter,school_hs
1984,undeclared,1904,1481,3385,0,0,0,1904,1481,3385,aggr,misc
1984,total,3779,2814,6593,4225,1673,5898,8517,4744,13261,aggr,total
1984,school_biz,0,0,0,539,180,719,544,181,725,dept,dept
1984,school_es,52,35,87,149,49,198,235,96,331,dept,dept
1984,appes,15,17,32,30,16,46,57,37,94,engr,school_es
1984,geo,8,5,13,28,16,44,47,27,74,physci,school_es
1984,geophys,2,2,4,50,12,62,53,16,69,physci,school_es
1984,petrolengr,27,11,38,41,5,46,78,16,94,engr,school_es
1984,school_educ,0,0,0,139,220,359,181,286,467,dept,dept
1984,school_engr,514,161,675,1644,255,1899,2340,430,2770,dept,dept
1984,aa,0,0,0,167,17,184,183,17,200,engr,school_engr
1984,appmech,0,0,0,1,0,1,2,0,2,physci,school_hs
1984,chemeng,21,11,32,54,14,68,81,25,106,engr,school_engr
1984,ce,33,18,51,158,27,185,215,49,264,engr,school_engr
1984,ee,191,22,213,583,62,645,832,86,918,engr,school_engr
1984,engr,0,0,0,3,0,3,4,0,4,engr,school_engr
1984,engr_es,0,0,0,66,11,77,93,14,107,engr,school_engr
1984,genengr,25,9,34,0,0,0,25,9,34,engr,school_engr
1984,ie,104,59,163,76,26,102,182,85,267,engr,school_engr
1984,matsci,2,3,5,116,33,149,129,39,168,engr,school_engr
1984,me,138,39,177,341,39,380,513,80,593,engr,school_engr
1984,opsres,0,0,0,79,26,105,81,26,107,math,school_engr
1984,school_hs,1294,1129,2423,1098,547,1645,2606,1819,4425,dept,dept
1984,aaas,2,2,4,0,0,0,2,2,4,hum,school_hs
1984,amstud,14,15,29,0,0,0,14,15,29,hum,school_hs
1984,anthro,12,16,28,14,16,30,29,40,69,socsci,school_hs
1984,appphys,0,0,0,107,14,121,117,15,132,physci,school_hs
1984,art,19,28,47,8,6,14,32,38,70,hum,school_hs
1984,chinese,2,1,3,5,5,10,9,9,18,hum,school_hs
1984,japanese,1,0,1,1,3,4,3,3,6,hum,school_hs
1984,bio,136,101,237,58,50,108,212,158,370,physci,school_hs
1984,chem,42,10,52,103,31,134,152,44,196,physci,school_hs
1984,classics,12,6,18,6,7,13,19,14,33,hum,school_hs
1984,classicshum,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,comm,19,53,72,31,38,69,64,106,170,hum,school_hs
1984,complit,0,0,0,5,8,13,5,11,16,hum,school_hs
1984,complhum,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,cs,0,0,0,203,56,259,226,65,291,engr,school_engr
1984,drama,10,2,12,8,4,12,19,6,25,hum,school_hs
1984,dramahum,0,0,0,1,0,1,3,0,3,hum,school_hs
1984,eastasn,0,7,7,10,8,18,10,15,25,hum,school_hs
1984,econ,371,172,543,80,24,104,476,198,674,socsci,school_hs
1984,english,72,106,178,34,36,70,116,155,271,hum,school_hs
1984,enghum,0,0,0,1,1,2,1,1,2,hum,school_hs
1984,engfrenlit,0,2,2,0,0,0,0,2,2,hum,school_hs
1984,engitalit,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,enggerlit,1,2,3,0,0,0,1,2,3,hum,school_hs
1984,foodres,0,0,0,22,9,31,27,10,37,physci,school_hs
1984,french,1,12,13,6,8,14,9,23,32,hum,school_hs
1984,italian,1,5,6,0,0,0,1,6,7,hum,school_hs
1984,frenchenglit,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,frenchitalit,0,1,1,0,0,0,0,1,1,hum,school_hs
1984,frenchhum,0,0,0,0,0,0,1,0,1,hum,school_hs
1984,german,4,4,8,10,10,20,15,15,30,hum,school_hs
1984,germanhum,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,history,96,87,183,36,32,68,151,130,281,hum,school_hs
1984,histhum,0,0,0,0,0,0,3,1,4,hum,school_hs
1984,humbio,85,157,242,0,0,0,85,157,242,inter,school_hs
1984,humsp,5,13,18,2,0,2,7,13,20,hum,school_hs
1984,idm,6,12,18,0,0,0,6,12,18,inter,school_hs
1984,ips,0,0,0,9,4,13,9,4,13,inter,school_hs
1984,ir,38,59,97,0,0,0,38,59,97,socsci,school_hs
1984,italenglit,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,italfrenlit,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,latinam,0,1,1,6,5,11,6,6,12,hum,school_hs
1984,linguist,12,8,20,13,15,28,28,28,56,socsci,school_hs
1984,mcs,64,46,110,0,0,0,64,46,110,math,school_hs
1984,math,20,5,25,50,6,56,71,11,82,math,school_hs
1984,mtl,0,0,0,5,10,15,7,14,21,hum,school_hs
1984,mtlhum,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,music,9,18,27,21,9,30,36,35,71,hum,school_hs
1984,musichum,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,phil,27,13,40,17,6,23,48,23,71,hum,school_hs
1984,philhum,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,philrelig,1,1,2,0,0,0,1,1,2,hum,school_hs
1984,physics,45,5,50,103,18,121,168,27,195,physci,school_hs
1984,polisci,83,50,133,31,23,54,122,77,199,socsci,school_hs
1984,psych,44,59,103,21,31,52,67,94,161,socsci,school_hs
1984,publpol,16,13,29,0,0,0,16,13,29,socsci,school_hs
1984,religst,1,1,2,5,5,10,7,9,16,hum,school_hs
1984,relighum,0,0,0,1,0,1,1,0,1,hum,school_hs
1984,rees,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,slavic,3,4,7,1,2,3,4,7,11,hum,school_hs
1984,slavichum,0,0,0,0,1,1,0,1,1,hum,school_hs
1984,soc,16,26,42,23,22,45,46,63,109,socsci,school_hs
1984,spanport,4,6,10,4,12,16,10,21,31,hum,school_hs
1984,spanhum,0,0,0,0,0,0,0,0,0,hum,school_hs
1984,stats,0,0,0,37,12,49,42,13,55,math,school_hs
1984,school_law,0,0,0,323,207,530,324,210,534,dept,dept
1984,law,0,0,0,313,202,515,314,205,519,prof,school_law
1984,lawbiz,0,0,0,10,5,15,10,5,15,prof,school_law
1984,school_med,14,8,22,305,198,503,343,217,560,dept,dept
1984,bioc,0,0,0,13,1,14,22,3,25,prof,school_med
1984,cellbio,0,0,0,2,0,2,3,0,3,prof,school_med
1984,gene,0,0,0,4,3,7,8,4,12,prof,school_med
1984,medmicrobio,14,8,22,4,13,17,20,22,42,prof,school_med
1984,pharma,0,0,0,7,5,12,7,8,15,prof,school_med
1984,physio,0,0,0,3,8,11,4,11,15,prof,school_med
1984,med,0,0,0,263,136,399,269,136,405,prof,school_med
1984,hrp,0,0,0,1,1,2,1,2,3,prof,school_med
1984,hearspeech,0,0,0,4,3,7,5,3,8,prof,school_med
1984,phystherapy,0,0,0,4,28,32,4,28,32,prof,school_med
1984,biophys,0,0,0,5,0,5,6,1,7,physci,school_hs
1984,cbio,0,0,0,7,6,13,9,10,19,prof,school_med
1984,gradspec,0,0,0,2,0,2,7,1,8,inter,misc
1984,hydro,0,0,0,0,0,0,0,0,0,physci,school_es
1984,biomedin,0,0,0,3,1,4,3,1,4,prof,school_med
1984,nepr,0,0,0,11,10,21,14,11,25,prof,school_med
1984,sts,1,0,1,0,0,0,1,0,1,inter,school_hs
1999,business,0,0,0,576,250,826,592,258,850,prof,school_biz
1998,business,0,0,0,587,247,834,604,255,859,prof,school_biz
1997,business,0,0,0,603,251,854,615,254,869,prof,school_biz
1996,business,0,0,0,611,245,856,621,247,868,prof,school_biz
1995,business,0,0,0,604,247,851,612,250,862,prof,school_biz
1994,business,0,0,0,625,234,859,629,235,864,prof,school_biz
1993,business,0,0,0,621,228,849,621,229,850,prof,school_biz
1992,business,0,0,0,600,231,831,603,231,834,prof,school_biz
1991,business,0,0,0,562,236,798,566,238,804,prof,school_biz
1990,business,0,0,0,561,224,785,563,226,789,prof,school_biz
1989,business,0,0,0,569,212,781,570,212,782,prof,school_biz
1988,business,0,0,0,556,204,760,560,205,765,prof,school_biz
1987,business,0,0,0,531,195,726,534,195,729,prof,school_biz
1986,business,0,0,0,541,189,730,545,189,734,prof,school_biz
1985,business,0,0,0,535,192,727,538,196,734,prof,school_biz
1984,business,0,0,0,539,180,719,544,181,725,prof,school_biz
1998,educ,0,0,0,74,228,302,91,262,353,hum,school_educ
1997,educ,0,0,0,91,206,297,101,232,333,hum,school_educ
1996,educ,0,0,0,79,176,255,89,204,293,hum,school_educ
1995,educ,0,0,0,92,230,322,105,258,363,hum,school_educ
1994,educ,0,0,0,94,242,336,104,278,382,hum,school_educ
1993,educ,0,0,0,114,213,327,128,239,367,hum,school_educ
1992,educ,0,0,0,105,223,328,116,252,368,hum,school_educ
1991,educ,0,0,0,87,178,265,100,216,316,hum,school_educ
1990,educ,0,0,0,96,159,255,109,206,315,hum,school_educ
1989,educ,0,0,0,103,175,278,120,220,340,hum,school_educ
1988,educ,0,0,0,99,170,269,126,208,334,hum,school_educ
1987,educ,0,0,0,95,182,277,124,236,360,hum,school_educ
1986,educ,0,0,0,91,187,278,138,256,394,hum,school_educ
1985,educ,0,0,0,113,207,320,146,260,406,hum,school_educ
1984,educ,0,0,0,139,220,359,181,286,467,hum,school_educ
1983,undeclared,1896,1511,3407,0,0,0,1896,1511,3407,aggr,misc
1983,total,3736,2818,6554,4197,1590,5787,8541,4676,13217,aggr,total
1983,school_biz,0,0,0,545,169,714,551,170,721,dept,dept
1983,business,0,0,0,545,169,714,551,170,721,prof,school_biz
1983,school_es,82,44,126,158,50,208,290,112,402,dept,dept
1983,appes,16,22,38,24,11,35,61,39,100,engr,school_es
1983,geo,25,10,35,35,16,51,75,34,109,physci,school_es
1983,geophys,2,3,5,54,20,74,63,26,89,physci,school_es
1983,petrolengr,39,9,48,45,3,48,91,13,104,engr,school_es
1983,school_educ,0,0,0,149,213,362,201,278,481,dept,dept
1983,educ,0,0,0,149,213,362,201,278,481,hum,school_educ
1983,school_engr,523,180,703,1628,239,1867,2363,436,2799,dept,dept
1983,aa,0,0,0,161,15,176,179,16,195,engr,school_engr
1983,appmech,0,0,0,1,0,1,2,0,2,physci,school_hs
1983,chemeng,35,14,49,65,15,80,111,30,141,engr,school_engr
1983,ce,23,20,43,170,24,194,216,48,264,engr,school_engr
1983,ee,195,32,227,530,46,576,806,82,888,engr,school_engr
1983,engr_es,0,0,0,73,9,82,107,13,120,engr,school_engr
1983,genengr,20,10,30,0,0,0,20,10,30,engr,school_engr
1983,ie,110,65,175,87,24,111,200,89,289,engr,school_engr
1983,matsci,3,2,5,118,41,159,134,44,178,engr,school_engr
1983,me,137,37,174,346,36,382,510,75,585,engr,school_engr
1983,opsres,0,0,0,77,29,106,78,29,107,math,school_engr
1983,school_hs,1220,1075,2295,1055,500,1555,2516,1724,4240,dept,dept
1983,aaas,2,2,4,0,0,0,2,2,4,hum,school_hs
1983,amstud,13,13,26,0,0,0,13,13,26,hum,school_hs
1983,anthro,8,16,24,16,19,35,27,46,73,socsci,school_hs
1983,appphys,0,0,0,100,11,111,110,11,121,physci,school_hs
1983,art,11,32,43,8,11,19,25,46,71,hum,school_hs
1983,chinese,3,2,5,5,4,9,9,10,19,hum,school_hs
1983,japanese,2,0,2,0,4,4,6,5,11,hum,school_hs
1983,bio,153,125,278,62,38,100,234,168,402,physci,school_hs
1983,chem,54,20,74,117,30,147,178,50,228,physci,school_hs
1983,classics,10,11,21,8,5,13,19,18,37,hum,school_hs
1983,classicshum,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,comm,28,39,67,33,37,70,81,97,178,hum,school_hs
1983,complit,0,0,0,6,7,13,8,10,18,hum,school_hs
1983,complhum,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,cs,0,0,0,169,44,213,195,50,245,engr,school_engr
1983,drama,8,4,12,7,3,10,16,8,24,hum,school_hs
1983,dramahum,0,0,0,0,0,0,2,0,2,hum,school_hs
1983,eastasn,1,2,3,8,10,18,9,12,21,hum,school_hs
1983,econ,282,128,410,91,24,115,399,157,556,socsci,school_hs
1983,english,67,109,176,29,35,64,107,159,266,hum,school_hs
1983,enghum,0,0,0,0,0,0,0,1,1,hum,school_hs
1983,engfrenlit,0,1,1,0,0,0,0,1,1,hum,school_hs
1983,engitalit,0,2,2,0,0,0,0,2,2,hum,school_hs
1983,enggerlit,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,engspnlit,0,2,2,0,0,0,0,2,2,hum,school_hs
1983,foodres,0,0,0,27,7,34,32,10,42,physci,school_hs
1983,french,4,8,12,4,7,11,9,18,27,hum,school_hs
1983,italian,1,7,8,0,1,1,1,8,9,hum,school_hs
1983,frenchenglit,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,frenchitalit,0,1,1,0,0,0,0,1,1,hum,school_hs
1983,frenchhum,0,0,0,1,0,1,2,0,2,hum,school_hs
1983,german,7,3,10,8,7,15,16,11,27,hum,school_hs
1983,germanhum,0,0,0,0,0,0,1,0,1,hum,school_hs
1983,history,74,74,148,38,25,63,131,110,241,hum,school_hs
1983,histhum,0,0,0,1,0,1,4,3,7,hum,school_hs
1983,humbio,80,175,255,0,0,0,80,175,255,inter,school_hs
1983,humsp,6,17,23,0,0,0,6,17,23,hum,school_hs
1983,idm,11,7,18,0,0,0,11,7,18,inter,school_hs
1983,ips,0,0,0,1,1,2,1,1,2,inter,school_hs
1983,ir,50,53,103,0,0,0,50,53,103,socsci,school_hs
1983,italenglit,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,italfrenlit,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,latinam,0,1,1,8,6,14,9,8,17,hum,school_hs
1983,linguist,11,9,20,13,9,22,28,24,52,socsci,school_hs
1983,mcs,54,26,80,0,0,0,54,26,80,math,school_hs
1983,math,21,6,27,47,5,52,68,11,79,math,school_hs
1983,mtl,0,0,0,4,11,15,6,15,21,hum,school_hs
1983,mtlhum,0,0,0,0,0,0,0,1,1,hum,school_hs
1983,music,13,13,26,20,19,39,43,38,81,hum,school_hs
1983,musichum,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,phil,16,5,21,16,5,21,38,13,51,hum,school_hs
1983,philhum,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,philrelig,8,0,8,0,0,0,8,0,8,hum,school_hs
1983,physics,41,5,46,96,17,113,155,26,181,physci,school_hs
1983,polisci,99,48,147,27,20,47,136,70,206,socsci,school_hs
1983,psych,49,68,117,22,25,47,73,93,166,socsci,school_hs
1983,publpol,12,11,23,0,0,0,12,11,23,socsci,school_hs
1983,religst,4,2,6,5,2,7,10,7,17,hum,school_hs
1983,relighum,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,rees,0,0,0,0,0,0,0,0,0,hum,school_hs
1983,slavic,1,4,5,0,5,5,2,10,12,hum,school_hs
1983,slavichum,0,0,0,0,0,0,0,1,1,hum,school_hs
1983,soc,14,20,34,22,23,45,42,54,96,socsci,school_hs
1983,spanport,1,4,5,2,10,12,6,20,26,hum,school_hs
1983,spanhum,0,0,0,0,0,0,1,0,1,hum,school_hs
1983,stats,1,0,1,34,13,47,41,14,55,math,school_hs
1983,school_law,0,0,0,346,183,529,346,184,530,dept,dept
1983,law,0,0,0,333,177,510,333,178,511,prof,school_law
1983,lawbiz,0,0,0,13,6,19,13,6,19,prof,school_law
1983,school_med,15,7,22,294,222,516,337,241,578,dept,dept
1983,bioc,0,0,0,11,1,12,22,3,25,prof,school_med
1983,gene,0,0,0,5,3,8,8,5,13,prof,school_med
1983,medmicrobio,15,7,22,5,10,15,20,19,39,prof,school_med
1983,pharma,0,0,0,6,4,10,11,7,18,prof,school_med
1983,physio,0,0,0,3,8,11,4,10,14,prof,school_med
1983,sbio,0,0,0,3,0,3,3,1,4,prof,school_med
1983,med,0,0,0,249,130,379,254,130,384,prof,school_med
1983,hrp,0,0,0,1,3,4,2,3,5,prof,school_med
1983,hearspeech,0,0,0,1,2,3,3,2,5,prof,school_med
1983,phystherapy,0,0,0,10,61,71,10,61,71,prof,school_med
1983,unaffliated,0,1,1,22,14,36,39,20,59,dept,dept
1983,biophys,0,0,0,2,0,2,3,1,4,physci,school_hs
1983,cbio,0,0,0,7,6,13,10,8,18,prof,school_med
1983,gradspec,0,0,0,2,0,2,10,1,11,inter,misc
1983,hydro,0,0,0,0,0,0,1,0,1,physci,school_es
1983,biomedin,0,0,0,2,1,3,2,1,3,prof,school_med
1983,nepr,0,0,0,9,7,16,13,8,21,prof,school_med
1983,sts,0,1,1,0,0,0,0,1,1,inter,school_hs
1982,undeclared,1888,1443,3331,0,0,0,1888,1443,3331,aggr,misc
1982,total,3749,2807,6556,4132,1550,5682,8448,4627,13075,aggr,total
1982,school_biz,0,0,0,551,178,729,558,178,736,dept,dept
1982,business,0,0,0,551,178,729,558,178,736,prof,school_biz
1982,school_es,82,67,149,163,47,210,300,137,437,dept,dept
1982,appes,11,31,42,35,13,48,66,54,120,engr,school_es
1982,geo,28,18,46,31,15,46,76,41,117,physci,school_es
1982,geophys,5,8,13,51,14,65,68,27,95,physci,school_es
1982,petrolengr,38,10,48,46,5,51,90,15,105,engr,school_es
1982,school_educ,0,0,0,139,212,351,199,300,499,dept,dept
1982,educ,0,0,0,139,212,351,199,300,499,hum,school_educ
1982,school_engr,512,185,697,1549,232,1781,2265,432,2697,dept,dept
