year,id,undergrad_men,undergrad_women,undergrad,graduate_men,graduate_women,graduate,total_men,total_women,total,cat,school,undergrad_ratio,graduate_ratio,total_ratio,undergrad_men_percentage_of_declared,undergrad_women_percentage_of_declared,undergrad_percentage_of_declared,graduate_men_percentage_of_declared,graduate_women_percentage_of_declared,graduate_percentage_of_declared,total_men_percentage_of_declared,total_women_percentage_of_declared,total_percentage_of_declared
2009,gene,0,0,0,30,36,66,30,36,66,prof,school_med,1,0.833333333,0.833333333,0,0,0,0.005459509,0.011468621,0.007644197,0.004142502,0.007377049,0.005444646
2009,hrp,0,0,0,8,9,17,8,9,17,prof,school_med,1,0.888888889,0.888888889,0,0,0,0.001455869,0.002867155,0.00196896,0.001104667,0.001844262,0.001402409
2009,humgene,0,0,0,0,13,13,0,13,13,prof,school_med,1,0,0,0,0,0,0,0.004141446,0.001505675,0,0.002663934,0.00107243
2009,immunol,0,0,0,25,27,52,25,27,52,prof,school_med,1,0.925925926,0.925925926,0,0,0,0.004549591,0.008601465,0.006022701,0.003452085,0.005532787,0.004289721
2009,med,0,0,0,251,216,467,251,216,467,prof,school_med,1,1.162037037,1.162037037,0,0,0,0.045677889,0.068811723,0.054088487,0.034658934,0.044262295,0.038524996
2009,mi,0,0,0,13,32,45,13,32,45,prof,school_med,1,0.40625,0.40625,0,0,0,0.002365787,0.010194329,0.005211953,0.001795084,0.006557377,0.003712259
2009,nepr,0,0,0,28,34,62,28,34,62,prof,school_med,1,0.823529412,0.823529412,0,0,0,0.005095541,0.010831475,0.007180913,0.003866335,0.006967213,0.005114668
2009,molpharma,0,0,0,1,0,1,1,0,1,prof,school_med,1,1,1,0,0,0,0.000181984,0,0.000115821,0.000138083,0,8.24946E-05
2009,mcp,0,0,0,4,8,12,4,8,12,prof,school_med,1,0.5,0.5,0,0,0,0.000727934,0.002548582,0.001389854,0.000552334,0.001639344,0.000989936
2009,sbio,0,0,0,4,1,5,4,1,5,prof,school_med,1,4,4,0,0,0,0.000727934,0.000318573,0.000579106,0.000552334,0.000204918,0.000412473
2009,declared,1747,1741,3488,5495,3139,8634,7242,4880,12122,aggr,misc,1.003446295,1.750557502,1.484016393,1,1,1,1,1,1,1,1,1
2008,undeclared,1907,1855,3762,0,0,0,1907,1855,3762,aggr,misc,1.028032345,1,1.028032345,1.153660012,1.120169082,1.136899365,0,0,0,0.268553725,0.393091757,0.318274112
2008,total,3560,3511,7071,5448,3063,8511,9008,6574,15582,aggr,total,1.013956138,1.778648384,1.370246425,2.153660012,2.120169082,2.136899365,1,1,1,1.268553725,1.393091757,1.318274112
2008,school_biz,0,0,0,570,310,880,570,310,880,dept,dept,1,1.838709677,1.838709677,0,0,0,0.104625551,0.101207966,0.103395606,0.080270384,0.065691884,0.074450085
2008,business,0,0,0,522,298,820,522,298,820,prof,school_biz,1,1.751677852,1.751677852,0,0,0,0.095814978,0.097290238,0.096345905,0.073510773,0.063148972,0.069373942
2008,bizres,0,0,0,2,1,3,2,1,3,prof,school_biz,1,2,2,0,0,0,0.000367107,0.000326477,0.000352485,0.00028165,0.000211909,0.000253807
2008,management,0,0,0,46,11,57,46,11,57,prof,school_biz,1,4.181818182,4.181818182,0,0,0,0.008443465,0.00359125,0.006697215,0.006477961,0.002331002,0.004822335
2008,school_es,47,56,103,166,121,287,213,177,390,dept,dept,0.839285714,1.371900826,1.203389831,0.028433152,0.033816425,0.031127229,0.030469897,0.039503754,0.033721067,0.029995775,0.037507947,0.032994924
2008,eees,0,0,0,7,5,12,7,5,12,physci,school_es,1,1.4,1.4,0,0,0,0.001284875,0.001632387,0.00140994,0.000985777,0.001059547,0.001015228
2008,earthsys,30,45,75,3,7,10,33,52,85,inter,school_es,0.666666667,0.428571429,0.634615385,0.01814882,0.027173913,0.022665458,0.000550661,0.002285341,0.00117495,0.004647233,0.011019284,0.007191201
2008,ere,5,2,7,10,6,16,15,8,23,engr,school_es,2.5,1.666666667,1.875,0.003024803,0.001207729,0.002115443,0.001835536,0.001958864,0.00187992,0.002112379,0.001695274,0.001945854
2008,eess,0,0,0,10,10,20,10,10,20,physci,school_es,1,1,1,0,0,0,0.001835536,0.003264773,0.0023499,0.001408252,0.002119093,0.001692047
2008,ges,11,8,19,39,40,79,50,48,98,physci,school_es,1.375,0.975,1.041666667,0.006654567,0.004830918,0.005741916,0.00715859,0.013059092,0.009282106,0.007041262,0.010171647,0.008291032
2008,geophys,1,1,2,30,19,49,31,20,51,physci,school_es,1,1.578947368,1.55,0.000604961,0.000603865,0.000604412,0.005506608,0.006203069,0.005757255,0.004365582,0.004238186,0.004314721
2008,envres,0,0,0,22,20,42,22,20,42,inter,school_es,1,1.1,1.1,0,0,0,0.004038179,0.006529546,0.00493479,0.003098155,0.004238186,0.003553299
2008,petrolengr,0,0,0,45,14,59,45,14,59,engr,school_es,1,3.214285714,3.214285714,0,0,0,0.008259912,0.004570682,0.006932205,0.006337136,0.00296673,0.00499154
2008,school_educ,0,0,0,118,260,378,118,260,378,dept,dept,1,0.453846154,0.453846154,0,0,0,0.021659325,0.084884101,0.044413112,0.016617378,0.055096419,0.031979695
2008,educ,0,0,0,118,259,377,118,259,377,hum,school_educ,1,0.455598456,0.455598456,0,0,0,0.021659325,0.084557623,0.044295617,0.016617378,0.054884509,0.031895093
2008,educhum,0,0,0,0,1,1,0,1,1,hum,school_educ,1,0,0,0,0,0,0,0.000326477,0.000117495,0,0.000211909,8.46024E-05
2008,school_engr,487,208,695,2533,765,3298,3020,973,3993,dept,dept,2.341346154,3.311111111,3.103802672,0.29461585,0.125603865,0.210033243,0.464941263,0.249755142,0.387498531,0.425292212,0.206187752,0.337817259
2008,aa,0,0,0,164,28,192,164,28,192,engr,school_engr,1,5.857142857,5.857142857,0,0,0,0.03010279,0.009141365,0.022559041,0.023095339,0.00593346,0.016243655
2008,bioe,0,0,0,50,37,87,50,37,87,engr,school_engr,1,1.351351351,1.351351351,0,0,0,0.00917768,0.01207966,0.010222066,0.007041262,0.007840644,0.007360406
2008,chemeng,25,17,42,73,40,113,98,57,155,engr,school_engr,1.470588235,1.825,1.719298246,0.015124017,0.0102657,0.012692656,0.013399413,0.013059092,0.013276936,0.013800873,0.01207883,0.013113367
2008,cee,0,0,0,193,139,332,193,139,332,engr,school_engr,1,1.388489209,1.388489209,0,0,0,0.035425844,0.045380346,0.039008342,0.027179271,0.029455393,0.028087986
2008,ce,14,18,32,0,0,0,14,18,32,engr,school_engr,0.777777778,1,0.777777778,0.008469449,0.010869565,0.009670595,0,0,0,0.001971553,0.003814367,0.002707276
2008,cme,0,0,0,87,20,107,87,20,107,engr,school_engr,1,4.35,4.35,0,0,0,0.015969163,0.006529546,0.012571966,0.012251796,0.004238186,0.009052453
2008,cs,122,19,141,367,51,418,490,70,560,engr,school_engr,6.421052632,7.196078431,7,0.073805203,0.01147343,0.042611061,0.06736417,0.016650343,0.049112913,0.069004366,0.014833651,0.047377327
2008,ee,64,13,77,764,180,944,828,193,1021,engr,school_engr,4.923076923,4.244444444,4.29015544,0.038717483,0.007850242,0.02326987,0.140234949,0.058765916,0.110915286,0.116603295,0.040898495,0.086379019
2008,genengr,109,72,181,13,6,19,122,78,200,engr,school_engr,1.513888889,2.166666667,1.564102564,0.065940714,0.043478261,0.054699305,0.002386197,0.001958864,0.002232405,0.017180679,0.016528926,0.016920474
2008,enve,3,10,13,0,0,0,3,10,13,engr,school_engr,0.3,1,0.3,0.001814882,0.006038647,0.003928679,0,0,0,0.000422476,0.002119093,0.001099831
2008,idm_engr,1,4,5,0,0,0,1,4,5,engr,school_engr,0.25,1,0.25,0.000604961,0.002415459,0.001511031,0,0,0,0.000140825,0.000847637,0.000423012
2008,ms&e,69,34,103,261,108,369,330,142,472,inter,school_engr,2.029411765,2.416666667,2.323943662,0.041742287,0.020531401,0.031127229,0.047907489,0.035259549,0.043355657,0.046472328,0.030091121,0.039932318
2008,matsci,12,7,19,138,35,173,150,42,192,engr,school_engr,1.714285714,3.942857143,3.571428571,0.007259528,0.004227053,0.005741916,0.025330396,0.011426706,0.020326636,0.021123785,0.008900191,0.016243655
2008,me,68,14,82,415,121,536,483,135,618,engr,school_engr,4.857142857,3.429752066,3.577777778,0.041137326,0.008454106,0.024780901,0.076174743,0.039503754,0.062977323,0.068018589,0.028607756,0.052284264
2008,sccm,0,0,0,8,0,8,8,0,8,math,school_engr,1,1,1,0,0,0,0.001468429,0,0.00093996,0.001126602,0,0.000676819
2008,school_hs,1119,1392,2511,1280,889,2169,2399,2281,4680,dept,dept,0.80387931,1.439820022,1.051731697,0.676950998,0.84057971,0.758839529,0.234948605,0.290238328,0.254846669,0.337839741,0.48336512,0.395939086
2008,aaas,1,0,1,0,0,0,1,0,1,hum,school_hs,1,1,1,0.000604961,0,0.000302206,0,0,0,0.000140825,0,8.46024E-05
2008,africast,0,0,0,1,1,2,1,1,2,hum,school_hs,1,1,1,0,0,0,0.000183554,0.000326477,0.00023499,0.000140825,0.000211909,0.000169205
2008,amstud,8,32,40,0,0,0,8,32,40,hum,school_hs,0.25,1,0.25,0.004839685,0.019323671,0.012088244,0,0,0,0.001126602,0.006781098,0.003384095
2008,anthsci,1,12,13,10,8,18,11,20,31,socsci,school_hs,0.083333333,1.25,0.55,0.000604961,0.007246377,0.003928679,0.001835536,0.002611818,0.00211491,0.001549078,0.004238186,0.002622673
2008,anthro,2,12,14,6,10,16,8,22,30,socsci,school_hs,0.166666667,0.6,0.363636364,0.001209921,0.007246377,0.004230885,0.001101322,0.003264773,0.00187992,0.001126602,0.004662005,0.002538071
2008,archlgy,1,5,6,0,0,0,1,5,6,socsci,school_hs,0.2,1,0.2,0.000604961,0.003019324,0.001813237,0,0,0,0.000140825,0.001059547,0.000507614
2008,appphys,0,0,0,111,36,147,111,36,147,physci,school_hs,1,3.083333333,3.083333333,0,0,0,0.020374449,0.011753183,0.017271766,0.015631601,0.007628735,0.012436548
2008,art,7,28,35,24,26,50,31,54,85,hum,school_hs,0.25,0.923076923,0.574074074,0.004234725,0.016908213,0.010577214,0.004405286,0.00848841,0.00587475,0.004365582,0.011443102,0.007191201
2008,arthum,0,0,0,0,1,1,0,1,1,hum,school_hs,1,0,0,0,0,0,0,0.000326477,0.000117495,0,0.000211909,8.46024E-05
2008,asnamst,1,3,4,0,0,0,1,3,4,hum,school_hs,0.333333333,1,0.333333333,0.000604961,0.001811594,0.001208824,0,0,0,0.000140825,0.000635728,0.000338409
2008,chinese,7,5,12,4,10,14,11,15,26,hum,school_hs,1.4,0.4,0.733333333,0.004234725,0.003019324,0.003626473,0.000734214,0.003264773,0.00164493,0.001549078,0.00317864,0.002199662
2008,japanese,2,5,7,8,6,14,10,11,21,hum,school_hs,0.4,1.333333333,0.909090909,0.001209921,0.003019324,0.002115443,0.001468429,0.001958864,0.00164493,0.001408252,0.002331002,0.00177665
2008,bio,102,116,218,88,87,175,190,203,393,physci,school_hs,0.879310345,1.011494253,0.935960591,0.061705989,0.070048309,0.065880931,0.016152717,0.028403526,0.020561626,0.026756795,0.043017588,0.033248731
2008,biophys,0,0,0,23,9,32,23,9,32,physci,school_hs,1,2.555555556,2.555555556,0,0,0,0.004221733,0.002938296,0.00375984,0.00323898,0.001907184,0.002707276
2008,chem,27,20,47,132,68,200,159,88,247,physci,school_hs,1.35,1.941176471,1.806818182,0.016333938,0.012077295,0.014203687,0.024229075,0.022200457,0.023499001,0.022391213,0.018648019,0.020896785
2008,chs,0,2,2,0,0,0,0,2,2,hum,school_hs,0,1,0,0,0.001207729,0.000604412,0,0,0,0,0.000423819,0.000169205
2008,classics,18,22,40,11,14,25,29,36,65,hum,school_hs,0.818181818,0.785714286,0.805555556,0.010889292,0.013285024,0.012088244,0.00201909,0.004570682,0.002937375,0.004083932,0.007628735,0.005499154
2008,comm,32,43,75,22,35,57,54,78,132,hum,school_hs,0.744186047,0.628571429,0.692307692,0.019358742,0.025966184,0.022665458,0.004038179,0.011426706,0.006697215,0.007604563,0.016528926,0.011167513
2008,complit,8,13,21,10,10,20,18,23,41,hum,school_hs,0.615384615,1,0.782608696,0.004839685,0.007850242,0.006346328,0.001835536,0.003264773,0.0023499,0.002534854,0.004873914,0.003468697
2008,csre,7,12,19,0,0,0,7,12,19,hum,school_hs,0.583333333,1,0.583333333,0.004234725,0.007246377,0.005741916,0,0,0,0.000985777,0.002542912,0.001607445
2008,csanthro,4,11,15,9,25,34,13,36,49,hum,school_hs,0.363636364,0.36,0.361111111,0.002419843,0.006642512,0.004533092,0.001651982,0.008161933,0.00399483,0.001830728,0.007628735,0.004145516
2008,docfilm,0,0,0,9,7,16,9,7,16,hum,school_hs,1,1.285714286,1.285714286,0,0,0,0.001651982,0.002285341,0.00187992,0.001267427,0.001483365,0.001353638
2008,drama,5,15,20,8,10,18,13,25,38,hum,school_hs,0.333333333,0.8,0.52,0.003024803,0.009057971,0.006044122,0.001468429,0.003264773,0.00211491,0.001830728,0.005297733,0.00321489
2008,dramahum,0,0,0,1,1,2,1,1,2,hum,school_hs,1,1,1,0,0,0,0.000183554,0.000326477,0.00023499,0.000140825,0.000211909,0.000169205
2008,eastasn,3,3,6,15,14,29,18,17,35,hum,school_hs,1,1.071428571,1.058823529,0.001814882,0.001811594,0.001813237,0.002753304,0.004570682,0.003407355,0.002534854,0.003602458,0.002961083
2008,econ,136,89,225,95,38,133,231,127,358,socsci,school_hs,1.528089888,2.5,1.818897638,0.082274652,0.053743961,0.067996374,0.017437592,0.012406138,0.015626836,0.032530629,0.026912481,0.030287648
2008,english,44,79,123,25,41,66,69,120,189,hum,school_hs,0.556962025,0.609756098,0.575,0.02661827,0.047705314,0.037171351,0.00458884,0.01338557,0.00775467,0.009716941,0.025429116,0.015989848
2008,enggerlit,1,0,1,0,0,0,1,0,1,hum,school_hs,1,1,1,0.000604961,0,0.000302206,0,0,0,0.000140825,0,8.46024E-05
2008,engspnlit,0,1,1,0,0,0,0,1,1,hum,school_hs,0,1,0,0,0.000603865,0.000302206,0,0,0,0,0.000211909,8.46024E-05
2008,femst,1,4,5,0,0,0,1,4,5,hum,school_hs,0.25,1,0.25,0.000604961,0.002415459,0.001511031,0,0,0,0.000140825,0.000847637,0.000423012
2008,filmstud,7,8,15,0,0,0,7,8,15,hum,school_hs,0.875,1,0.875,0.004234725,0.004830918,0.004533092,0,0,0,0.000985777,0.001695274,0.001269036
2008,finmath,0,0,0,61,15,76,61,15,76,math,school_hs,1,4.066666667,4.066666667,0,0,0,0.011196769,0.00489716,0.00892962,0.008590339,0.00317864,0.00642978
2008,french,1,3,4,2,9,11,3,12,15,hum,school_hs,0.333333333,0.222222222,0.25,0.000604961,0.001811594,0.001208824,0.000367107,0.002938296,0.001292445,0.000422476,0.002542912,0.001269036
2008,frenchital,0,0,0,0,2,2,0,2,2,hum,school_hs,1,0,0,0,0,0,0,0.000652955,0.00023499,0,0.000423819,0.000169205
2008,italian,1,1,2,2,4,6,3,5,8,hum,school_hs,1,0.5,0.6,0.000604961,0.000603865,0.000604412,0.000367107,0.001305909,0.00070497,0.000422476,0.001059547,0.000676819
2008,frenchhum,0,0,0,0,1,1,0,1,1,hum,school_hs,1,0,0,0,0,0,0,0.000326477,0.000117495,0,0.000211909,8.46024E-05
2008,german,3,6,9,4,5,9,7,11,18,hum,school_hs,0.5,0.8,0.636363636,0.001814882,0.003623188,0.002719855,0.000734214,0.001632387,0.001057455,0.000985777,0.002331002,0.001522843
2008,germanhum,0,0,0,1,0,1,1,0,1,hum,school_hs,1,1,1,0,0,0,0.000183554,0,0.000117495,0.000140825,0,8.46024E-05
2008,history,65,51,116,43,52,95,108,103,211,hum,school_hs,1.274509804,0.826923077,1.048543689,0.039322444,0.030797101,0.035055908,0.007892805,0.01697682,0.011162026,0.015209125,0.021826658,0.0178511
2008,histhum,0,0,0,3,0,3,3,0,3,hum,school_hs,1,1,1,0,0,0,0.000550661,0,0.000352485,0.000422476,0,0.000253807
2008,humbio,113,277,390,0,0,0,113,277,390,inter,school_hs,0.407942238,1,0.407942238,0.068360557,0.167270531,0.117860381,0,0,0,0.015913252,0.058698877,0.032994924
2008,humsp,3,9,12,1,1,2,4,10,14,hum,school_hs,0.333333333,1,0.4,0.001814882,0.005434783,0.003626473,0.000183554,0.000326477,0.00023499,0.000563301,0.002119093,0.001184433
2008,idm,1,1,2,0,0,0,1,1,2,inter,school_hs,1,1,1,0.000604961,0.000603865,0.000604412,0,0,0,0.000140825,0.000211909,0.000169205
2008,ips,0,0,0,16,22,38,16,22,38,inter,school_hs,1,0.727272727,0.727272727,0,0,0,0.002936858,0.007182501,0.00446481,0.002253204,0.004662005,0.00321489
2008,ir,70,99,169,0,0,0,70,99,169,socsci,school_hs,0.707070707,1,0.707070707,0.042347247,0.059782609,0.051072832,0,0,0,0.009857767,0.020979021,0.0142978
2008,latinam,0,0,0,3,6,9,3,6,9,hum,school_hs,1,0.5,0.5,0,0,0,0.000550661,0.001958864,0.001057455,0.000422476,0.001271456,0.000761421
2008,linguist,2,6,8,13,23,36,15,29,44,socsci,school_hs,0.333333333,0.565217391,0.517241379,0.001209921,0.003623188,0.002417649,0.002386197,0.007508978,0.00422982,0.002112379,0.00614537,0.003722504
2008,mcs,33,16,49,0,0,0,33,16,49,math,school_hs,2.0625,1,2.0625,0.019963702,0.009661836,0.014808099,0,0,0,0.004647233,0.003390549,0.004145516
2008,math,70,19,89,59,14,73,129,33,162,math,school_hs,3.684210526,4.214285714,3.909090909,0.042347247,0.01147343,0.026896343,0.010829662,0.004570682,0.008577135,0.018166455,0.006993007,0.013705584
2008,mtl,0,0,0,13,13,26,13,13,26,hum,school_hs,1,1,1,0,0,0,0.002386197,0.004244205,0.00305487,0.001830728,0.002754821,0.002199662
2008,mtlhum,0,0,0,1,0,1,1,0,1,hum,school_hs,1,1,1,0,0,0,0.000183554,0,0.000117495,0.000140825,0,8.46024E-05
2008,music,22,16,38,30,22,52,52,38,90,hum,school_hs,1.375,1.363636364,1.368421053,0.013309135,0.009661836,0.011483832,0.005506608,0.007182501,0.00610974,0.007322912,0.008052554,0.007614213
2008,musichum,0,0,0,2,2,4,2,2,4,hum,school_hs,1,1,1,0,0,0,0.000367107,0.000652955,0.00046998,0.00028165,0.000423819,0.000338409
2008,nativeam,1,5,6,0,0,0,1,5,6,hum,school_hs,0.2,1,0.2,0.000604961,0.003019324,0.001813237,0,0,0,0.000140825,0.001059547,0.000507614
2008,phil,22,11,33,37,17,54,59,28,87,hum,school_hs,2,2.176470588,2.107142857,0.013309135,0.006642512,0.009972801,0.006791483,0.005550114,0.00634473,0.008308689,0.00593346,0.007360406
2008,philrelig,2,2,4,0,0,0,2,2,4,hum,school_hs,1,1,1,0.001209921,0.001207729,0.001208824,0,0,0,0.00028165,0.000423819,0.000338409
2008,physics,49,14,63,146,32,178,195,46,241,physci,school_hs,3.5,4.5625,4.239130435,0.029643073,0.008454106,0.019038985,0.026798825,0.010447274,0.020914111,0.027460921,0.009747828,0.020389171
2008,polisci,51,66,117,41,31,72,92,97,189,socsci,school_hs,0.772727273,1.322580645,0.948453608,0.030852995,0.039855072,0.035358114,0.007525698,0.010120797,0.00845964,0.012955922,0.020555202,0.015989848
2008,psych,32,98,130,38,49,87,70,147,217,socsci,school_hs,0.326530612,0.775510204,0.476190476,0.019358742,0.059178744,0.039286794,0.006975037,0.015997388,0.010222066,0.009857767,0.031150668,0.018358714
2008,publpol,28,23,51,5,3,8,33,26,59,socsci,school_hs,1.217391304,1.666666667,1.269230769,0.016938899,0.013888889,0.015412511,0.000917768,0.000979432,0.00093996,0.004647233,0.005509642,0.00499154
2008,religst,3,5,8,17,7,24,20,12,32,hum,school_hs,0.6,2.428571429,1.666666667,0.001814882,0.003019324,0.002417649,0.003120411,0.002285341,0.00281988,0.002816505,0.002542912,0.002707276
2008,rees,0,0,0,5,4,9,5,4,9,hum,school_hs,1,1.25,1.25,0,0,0,0.000917768,0.001305909,0.001057455,0.000704126,0.000847637,0.000761421
2008,sts,36,29,65,0,0,0,36,29,65,inter,school_hs,1.24137931,1,1.24137931,0.021778584,0.017512077,0.019643397,0,0,0,0.005069708,0.00614537,0.005499154
2008,slavic,3,7,10,5,3,8,8,10,18,hum,school_hs,0.428571429,1.666666667,0.8,0.001814882,0.004227053,0.003022061,0.000917768,0.000979432,0.00093996,0.001126602,0.002119093,0.001522843
2008,soc,27,41,68,32,60,92,59,101,160,socsci,school_hs,0.658536585,0.533333333,0.584158416,0.016333938,0.024758454,0.020550015,0.005873715,0.019588639,0.010809541,0.008308689,0.02140284,0.013536379
2008,spanport,5,12,17,7,11,18,12,23,35,hum,school_hs,0.416666667,0.636363636,0.52173913,0.003024803,0.007246377,0.005137504,0.001284875,0.00359125,0.00211491,0.001689903,0.004873914,0.002961083
2008,spanhum,0,0,0,1,1,2,1,1,2,hum,school_hs,1,1,1,0,0,0,0.000183554,0.000326477,0.00023499,0.000140825,0.000211909,0.000169205
2008,stats,0,0,0,75,23,98,75,23,98,math,school_hs,1,3.260869565,3.260869565,0,0,0,0.01376652,0.007508978,0.011514511,0.010561893,0.004873914,0.008291032
2008,symsys,44,20,64,5,0,5,49,20,69,inter,school_hs,2.2,1,2.45,0.02661827,0.012077295,0.019341191,0.000917768,0,0.000587475,0.006900437,0.004238186,0.005837563
2008,urbanst,7,15,22,0,0,0,7,15,22,socsci,school_hs,0.466666667,1,0.466666667,0.004234725,0.009057971,0.006648534,0,0,0,0.000985777,0.00317864,0.001861252
2008,school_law,0,0,0,316,280,596,316,280,596,dept,dept,1,1.128571429,1.128571429,0,0,0,0.058002937,0.091413647,0.070027024,0.044500775,0.059334605,0.050423012
2008,law,0,0,0,306,274,580,306,274,580,prof,school_law,1,1.116788321,1.116788321,0,0,0,0.056167401,0.089454783,0.068147104,0.043092522,0.058063149,0.049069374
2008,lawbiz,0,0,0,10,6,16,10,6,16,prof,school_law,1,1.666666667,1.666666667,0,0,0,0.001835536,0.001958864,0.00187992,0.001408252,0.001271456,0.001353638
2008,school_med,0,0,0,465,438,903,465,438,903,dept,dept,1,1.061643836,1.061643836,0,0,0,0.085352423,0.142997062,0.106097991,0.065483735,0.092816275,0.076395939
2008,bioc,0,0,0,22,18,40,22,18,40,prof,school_med,1,1.222222222,1.222222222,0,0,0,0.004038179,0.005876592,0.0046998,0.003098155,0.003814367,0.003384095
2008,biomedin,0,0,0,22,14,36,22,14,36,prof,school_med,1,1.571428571,1.571428571,0,0,0,0.004038179,0.004570682,0.00422982,0.003098155,0.00296673,0.003045685
2008,cbio,0,0,0,22,34,56,22,34,56,prof,school_med,1,0.647058824,0.647058824,0,0,0,0.004038179,0.011100229,0.00657972,0.003098155,0.007204916,0.004737733
2008,csb,0,0,0,15,12,27,15,12,27,prof,school_med,1,1.25,1.25,0,0,0,0.002753304,0.003917728,0.003172365,0.002112379,0.002542912,0.002284264
2008,dbio,0,0,0,16,10,26,16,10,26,prof,school_med,1,1.6,1.6,0,0,0,0.002936858,0.003264773,0.00305487,0.002253204,0.002119093,0.002199662
2008,epidem,0,0,0,6,9,15,6,9,15,prof,school_med,1,0.666666667,0.666666667,0,0,0,0.001101322,0.002938296,0.001762425,0.000844951,0.001907184,0.001269036
2008,gene,0,0,0,29,30,59,29,30,59,prof,school_med,1,0.966666667,0.966666667,0,0,0,0.005323054,0.009794319,0.006932205,0.004083932,0.006357279,0.00499154
2008,hrp,0,0,0,3,0,3,3,0,3,prof,school_med,1,1,1,0,0,0,0.000550661,0,0.000352485,0.000422476,0,0.000253807
2008,humgene,0,0,0,0,7,7,0,7,7,prof,school_med,1,0,0,0,0,0,0,0.002285341,0.000822465,0,0.001483365,0.000592217
2008,immunol,0,0,0,24,31,55,24,31,55,prof,school_med,1,0.774193548,0.774193548,0,0,0,0.004405286,0.010120797,0.006462225,0.003379806,0.006569188,0.00465313
2008,med,0,0,0,244,199,443,244,199,443,prof,school_med,1,1.226130653,1.226130653,0,0,0,0.044787078,0.064968985,0.052050288,0.034361358,0.042169951,0.037478849
2008,mi,0,0,0,17,28,45,17,28,45,prof,school_med,1,0.607142857,0.607142857,0,0,0,0.003120411,0.009141365,0.005287275,0.002394029,0.00593346,0.003807107
2008,nepr,0,0,0,30,33,63,30,33,63,prof,school_med,1,0.909090909,0.909090909,0,0,0,0.005506608,0.010773751,0.007402185,0.004224757,0.006993007,0.005329949
2008,molpharma,0,0,0,7,3,10,7,3,10,prof,school_med,1,2.333333333,2.333333333,0,0,0,0.001284875,0.000979432,0.00117495,0.000985777,0.000635728,0.000846024
2008,mcp,0,0,0,6,8,14,6,8,14,prof,school_med,1,0.75,0.75,0,0,0,0.001101322,0.002611818,0.00164493,0.000844951,0.001695274,0.001184433
2008,sbio,0,0,0,2,2,4,2,2,4,prof,school_med,1,1,1,0,0,0,0.000367107,0.000652955,0.00046998,0.00028165,0.000423819,0.000338409
2008,declared,1653,1656,3309,5448,3063,8511,7101,4719,11820,aggr,misc,0.998188406,1.778648384,1.504767959,1,1,1,1,1,1,1,1,1
2007,undeclared,1812,1822,3634,0,0,0,1812,1822,3634,aggr,misc,0.994511526,1,0.994511526,1.01912261,1.107598784,1.061641835,0,0,0,0.254244423,0.393265703,0.309013605
2007,total,3590,3467,7057,5349,2988,8337,8939,6455,15394,aggr,total,1.035477358,1.790160643,1.384817971,2.01912261,2.107598784,2.061641835,1,1,1,1.254244423,1.393265703,1.309013605
2007,school_biz,0,0,0,582,303,885,582,303,885,dept,dept,1,1.920792079,1.920792079,0,0,0,0.108805384,0.101405622,0.106153293,0.081661288,0.065400389,0.075255102
2007,business,0,0,0,540,290,830,540,290,830,prof,school_biz,1,1.862068966,1.862068966,0,0,0,0.100953449,0.097054886,0.099556195,0.075768205,0.062594431,0.070578231
2007,management,0,0,0,42,13,55,42,13,55,prof,school_biz,1,3.230769231,3.230769231,0,0,0,0.007851935,0.004350736,0.006597097,0.005893083,0.002805957,0.004676871
2007,school_es,35,44,79,139,108,247,174,152,326,dept,dept,0.795454545,1.287037037,1.144736842,0.019685039,0.02674772,0.02307917,0.025986166,0.036144578,0.029626964,0.0244142,0.032808116,0.027721088
2007,eees,0,0,0,4,8,12,4,8,12,physci,school_es,1,0.5,0.5,0,0,0,0.000747803,0.002677376,0.001439367,0.000561246,0.001726743,0.001020408
2007,earthsys,24,35,59,1,7,8,25,42,67,inter,school_es,0.685714286,0.142857143,0.595238095,0.013498313,0.021276596,0.017236342,0.000186951,0.002342704,0.000959578,0.003507787,0.0090654,0.005697279
2007,ere,0,0,0,2,0,2,2,0,2,engr,school_es,1,1,1,0,0,0,0.000373902,0,0.000239894,0.000280623,0,0.000170068
2007,ges,10,9,19,36,43,79,46,52,98,physci,school_es,1.111111111,0.837209302,0.884615385,0.005624297,0.005471125,0.005550687,0.00673023,0.014390897,0.009475831,0.006454329,0.011223829,0.008333333
2007,geophys,0,0,0,36,15,51,36,15,51,physci,school_es,1,2.4,2.4,0,0,0,0.00673023,0.00502008,0.006117308,0.005051214,0.003237643,0.004336735
2007,envres,0,0,0,14,19,33,14,19,33,inter,school_es,1,0.736842105,0.736842105,0,0,0,0.002617312,0.006358768,0.003958258,0.001964361,0.004101014,0.002806122
2007,petrolengr,1,0,1,46,16,62,47,16,63,engr,school_es,1,2.875,2.9375,0.00056243,0,0.000292141,0.008599738,0.005354752,0.007436728,0.00659464,0.003453486,0.005357143
2007,school_educ,0,0,0,119,255,374,119,255,374,dept,dept,1,0.466666667,0.466666667,0,0,0,0.022247149,0.085341365,0.044860261,0.016697067,0.055039931,0.031802721
2007,educ,0,0,0,119,254,373,119,254,373,hum,school_educ,1,0.468503937,0.468503937,0,0,0,0.022247149,0.085006693,0.044740314,0.016697067,0.054824088,0.031717687
